# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  166       6.561261983505e-10       1.318267957912e-13      -5.875704326255e-12       1.195307548961e-15       2.494601985936e-12       4.735293745613e-13      -2.943862257828e-15 
  167       6.599689779536e-10       1.304670075564e-13      -5.825069033181e-12       1.211353713399e-15       2.451316455374e-12       4.671211172672e-13      -2.881236313584e-15 
  168       6.637649851785e-10       1.290825149291e-13      -5.770765653030e-12       1.227533792317e-15       2.408998033196e-12       4.608305044663e-13      -2.819192628921e-15 
  169       6.675127503681e-10       1.276764005159e-13      -5.712784207339e-12       1.243847736692e-15       2.367587911521e-12       4.546536384086e-13      -2.757797372169e-15 
  170       6.712107713715e-10       1.262518765398e-13      -5.651116975260e-12       1.260295468030e-15       2.327022015678e-12       4.485860857240e-13      -2.697117388793e-15 
  171       6.748576123464e-10       1.248121890538e-13      -5.585757809198e-12       1.276876853874e-15       2.287243967675e-12       4.426237726367e-13      -2.637206867570e-15 
  172       6.784522104516e-10       1.233603181031e-13      -5.516699932775e-12       1.293591633058e-15       2.248245384829e-12       4.367657757239e-13      -2.578066106041e-15 
  173       6.819935938921e-10       1.218992556650e-13      -5.443938036122e-12       1.310439483264e-15       2.210028778211e-12       4.310117453934e-13      -2.519679277559e-15 
  174       6.854807848293e-10       1.204321021370e-13      -5.367469021581e-12       1.327420043886e-15       2.172594758670e-12       4.253610149595e-13      -2.462027387836e-15 
  175       6.889127992884e-10       1.189620676193e-13      -5.287292041312e-12       1.344532915446e-15       2.135941996847e-12       4.198125941381e-13      -2.405088213621e-15 
  176       6.922886470660e-10       1.174924731970e-13      -5.203408534891e-12       1.361777659014e-15       2.100067183174e-12       4.143651625417e-13      -2.348836241383e-15 
  177       6.956073316373e-10       1.160267522221e-13      -5.115822266902e-12       1.379153795627e-15       2.064964987889e-12       4.090170631744e-13      -2.293242605994e-15 
  178       6.988678500637e-10       1.145684515961e-13      -5.024539364546e-12       1.396660805698e-15       2.030628021039e-12       4.037662959269e-13      -2.238275029411e-15 
  179       7.020691929005e-10       1.131212330519e-13      -4.929568355231e-12       1.414298128442e-15       1.997046792486e-12       3.986105110717e-13      -2.183897759357e-15 
  180       7.052103441035e-10       1.116888744363e-13      -4.830920204179e-12       1.432065161289e-15       1.964209671918e-12       3.935470027580e-13      -2.130071508002e-15 
  181       7.082902809376e-10       1.102752709919e-13      -4.728608352018e-12       1.449961259300e-15       1.932102848855e-12       3.885727025065e-13      -2.076753390649e-15 
  182       7.113079738834e-10       1.088844366399e-13      -4.622648752386e-12       1.467985734589e-15       1.900710292652e-12       3.836841727050e-13      -2.023896864410e-15 
  183       7.142623865447e-10       1.075205052618e-13      -4.513059909527e-12       1.486137855734e-15       1.870013712514e-12       3.788776001028e-13      -1.971451666896e-15 
  184       7.171524755566e-10       1.061877319817e-13      -4.399862915893e-12       1.504416847200e-15       1.839992517496e-12       3.741487893064e-13      -1.919363754890e-15 
  185       7.199771904920e-10       1.048904944490e-13      -4.283081489738e-12       1.522821888750e-15       1.810623776514e-12       3.694931562738e-13      -1.867575243035e-15 
  186       7.227354737699e-10       1.036332941200e-13      -4.162742012724e-12       1.541352114870e-15       1.781882178352e-12       3.649057218100e-13      -1.816024342515e-15 
  187       7.254262605624e-10       1.024207575408e-13      -4.038873567513e-12       1.560006614178e-15       1.753739991668e-12       3.603811050621e-13      -1.764645299735e-15 
  188       7.280484787019e-10       1.012576376288e-13      -3.911507975370e-12       1.578784428847e-15       1.726167025001e-12       3.559135170138e-13      -1.713368335006e-15 
  189       7.306010485894e-10       1.001488149556e-13      -3.780679833764e-12       1.597684554019e-15       1.699130586779e-12       3.514967539812e-13      -1.662119581224e-15 
  190       7.330828831009e-10       9.909929902875e-14      -3.646426553960e-12       1.616705937224e-15       1.672595445329e-12       3.471241911070e-13      -1.610821022553e-15 
  191       7.354929604517e-10       9.811402174986e-14      -3.508786193632e-12       1.635847477527e-15       1.646530793220e-12       3.427902578254e-13      -1.559409322296e-15 
  192       7.378305490830e-10       9.719719781335e-14      -3.367790694770e-12       1.655108024113e-15       1.620931807060e-12       3.384950014090e-13      -1.507894011474e-15 
  193       7.400949995040e-10       9.635291869012e-14      -3.223472209767e-12       1.674486376475e-15       1.595799631600e-12       3.342398539899e-13      -1.456303556859e-15 
  194       7.422856729979e-10       9.558535673595e-14      -3.075865290973e-12       1.693981284092e-15       1.571134503853e-12       3.300261797286e-13      -1.404666864776e-15 
  195       7.444019417681e-10       9.489876579367e-14      -2.925006921085e-12       1.713591445848e-15       1.546935736030e-12       3.258552731583e-13      -1.353013281592e-15 
  196       7.464431890842e-10       9.429748179536e-14      -2.770936543528e-12       1.733315509444e-15       1.523201698462e-12       3.217283575293e-13      -1.301372594210e-15 
  197       7.484088094284e-10       9.378592336451e-14      -2.613696092838e-12       1.753152070818e-15       1.499929802526e-12       3.176465831537e-13      -1.249775030561e-15 
  198       7.502982086418e-10       9.336859241824e-14      -2.453330025047e-12       1.773099673562e-15       1.477116483579e-12       3.136110257492e-13      -1.198251260095e-15 
  199       7.521108040701e-10       9.305007476942e-14      -2.289885348065e-12       1.793156808334e-15       1.454757183877e-12       3.096226847839e-13      -1.146832394276e-15 
  200       7.538460247101e-10       9.283504072893e-14      -2.123411652068e-12       1.813321912277e-15       1.432846335506e-12       3.056824818210e-13      -1.095549987070e-15 
  201       7.555033113560e-10       9.272824570780e-14      -1.953961139874e-12       1.833593368436e-15       1.411377343311e-12       3.017912588625e-13      -1.044436035440e-15 
  202       7.570821167452e-10       9.273453081937e-14      -1.781588657336e-12       1.853969505173e-15       1.390342567820e-12       2.979497766940e-13      -9.935229798395e-16 
  203       7.585819057049e-10       9.285882348154e-14      -1.606351723719e-12       1.874448595582e-15       1.369733308172e-12       2.941587132294e-13      -9.428437046996e-16 
  204       7.600021552977e-10       9.310613801891e-14      -1.428310562085e-12       1.895028856910e-15       1.349539785044e-12       2.904186618545e-13      -8.924315389263e-16 
  205       7.613423549684e-10       9.348157626495e-14      -1.247528129679e-12       1.915708449968e-15       1.329751123581e-12       2.867301297723e-13      -8.423202563900e-16 
  206       7.626020066898e-10       9.399032816422e-14      -1.064070148312e-12       1.936485478549e-15       1.310355336318e-12       2.830935363468e-13      -7.925440764185e-16 
  207       7.637806251090e-10       9.463767237453e-14      -8.780051347423e-13       1.957357988847e-15       1.291339306112e-12       2.795092114477e-13      -7.431376642885e-16 
  208       7.648777376936e-10       9.542897686915e-14      -6.894044310614e-13       1.978323968868e-15       1.272688769067e-12       2.759773937945e-13      -6.941361317187e-16 
  209       7.658928848775e-10       9.636969953894e-14      -4.983422350775e-13       1.999381347852e-15       1.254388297460e-12       2.724982293013e-13      -6.455750373612e-16 
  210       7.668256202079e-10       9.746538879461e-14      -3.048956306992e-13       2.020527995686e-15       1.236421282671e-12       2.690717694210e-13      -5.974903872938e-16 
  211       7.676755104906e-10       9.872168416882e-14      -1.091446183185e-13       2.041761722319e-15       1.218769918108e-12       2.656979694896e-13      -5.499186355125e-16 
  212       7.684421359366e-10       1.001443169184e-13       8.882785480438e-14       2.063080277182e-15       1.201415182134e-12       2.623766870709e-13      -5.028966844232e-16 
  213       7.691251293173e-10       1.017387820334e-13       2.889401465827e-13       2.084481420570e-15       1.184340550869e-12       2.591077221458e-13      -4.564553774657e-16 
  214       7.697242960681e-10       1.035093283759e-13       4.911250586765e-13       2.105963144367e-15       1.167543450904e-12       2.558909441358e-13      -4.105994871459e-16 
  215       7.702395025816e-10       1.054599014779e-13       6.953175268567e-13       2.127523465104e-15       1.151024547347e-12       2.527261702621e-13      -3.653263759297e-16 
  216       7.706706381745e-10       1.075944657441e-13       9.014503993291e-13       2.149160352941e-15       1.134784076253e-12       2.496131229353e-13      -3.206323661139e-16 
  217       7.710176153370e-10       1.099170041889e-13       1.109454417624e-12       2.170871731274e-15       1.118821837369e-12       2.465514282099e-13      -2.765127231856e-16 
  218       7.712803699815e-10       1.124315181734e-13       1.319258197486e-12       2.192655476337e-15       1.103137186881e-12       2.435406142390e-13      -2.329616391820e-16 
  219       7.714588616911e-10       1.151420271430e-13       1.530788209766e-12       2.214509416810e-15       1.087729030161e-12       2.405801097287e-13      -1.899722160495e-16 
  220       7.715530739690e-10       1.180525683640e-13       1.743968761311e-12       2.236431333427e-15       1.072595814513e-12       2.376692423927e-13      -1.475364490032e-16 
  221       7.715630144870e-10       1.211671966610e-13       1.958721975850e-12       2.258418958577e-15       1.057735521918e-12       2.348072374072e-13      -1.056452098862e-16 
  222       7.714887153346e-10       1.244899841540e-13       2.174967774894e-12       2.280469975912e-15       1.043145661784e-12       2.319932158648e-13      -6.428823052924e-17 
  223       7.713302332678e-10       1.280250199955e-13       2.392623858614e-12       2.302582019955e-15       1.028823263689e-12       2.292261932298e-13      -2.345408611014e-17 
  224       7.710876499577e-10       1.317764101076e-13       2.611605686743e-12       2.324752675702e-15       1.014764870129e-12       2.265050777922e-13       1.686982148698e-17 
  225       7.707610722400e-10       1.357482769190e-13       2.831826459457e-12       2.346979478229e-15       1.000966529266e-12       2.238286691226e-13       5.669728031216e-17 
  226       7.703506323632e-10       1.399447591026e-13       3.053197098271e-12       2.369259912300e-15       9.874237876725e-13       2.211956565266e-13       9.604328499018e-17 
  227       7.698564882379e-10       1.443700113119e-13       3.275626226926e-12       2.391591411968e-15       9.741316830768e-13       2.186046174995e-13       1.349240533611e-16 
  228       7.692788236853e-10       1.490282039188e-13       3.499020152283e-12       2.413971360186e-15       9.610847371128e-13       2.160540161808e-13       1.733570431210e-16 
  229       7.686178486866e-10       1.539235227502e-13       3.723282845208e-12       2.436397088409e-15       9.482769480646e-13       2.135422018087e-13       2.113609684622e-16 
  230       7.678737996314e-10       1.590601688255e-13       3.948315921467e-12       2.458865876204e-15       9.357017836130e-13       2.110674071747e-13       2.489558167143e-16 
  231       7.670469395668e-10       1.644423580936e-13       4.174018622613e-12       2.481374950848e-15       9.233521735826e-13       2.086277470783e-13       2.861628649844e-16 
  232       7.661375584461e-10       1.700743211698e-13       4.400287796880e-12       2.503921486942e-15       9.112205026878e-13       2.062212167814e-13       3.230046967978e-16 
  233       7.651459733779e-10       1.759603030734e-13       4.627017880069e-12       2.526502606014e-15       8.992986032795e-13       2.038456904631e-13       3.595052187385e-16 
  234       7.640725288747e-10       1.821045629642e-13       4.854100876440e-12       2.549115376121e-15       8.875777480916e-13       2.014989196739e-13       3.956896770900e-16 
  235       7.629175971021e-10       1.885113738803e-13       5.081426339604e-12       2.571756811460e-15       8.760486429875e-13       1.991785317905e-13       4.315846744756e-16 
  236       7.616815781274e-10       1.951850224747e-13       5.308881353410e-12       2.594423871971e-15       8.647014197066e-13       1.968820284704e-13       4.672181864991e-16 
  237       7.603649001685e-10       2.021298087527e-13       5.536350512839e-12       2.617113462945e-15       8.535256286108e-13       1.946067841064e-13       5.026195783855e-16 
  238       7.589680146288e-10       2.093496562992e-13       5.763722521168e-12       2.639822589963e-15       8.425122496101e-13       1.923505598040e-13       5.378123988285e-16 
  239       7.574913803537e-10       2.168469173016e-13       5.990910464483e-12       2.662548834961e-15       8.316598751228e-13       1.901130830613e-13       5.727922426883e-16 
  240       7.559354789028e-10       2.246234946212e-13       6.217832728410e-12       2.685289908246e-15       8.209688876332e-13       1.878945607944e-13       6.075475794119e-16 
  241       7.543008199147e-10       2.326812237132e-13       6.444406487179e-12       2.708043495683e-15       8.104394722221e-13       1.856951719664e-13       6.420668565996e-16 
  242       7.525879413454e-10       2.410218715417e-13       6.670547698476e-12       2.730807258631e-15       8.000716135718e-13       1.835150671299e-13       6.763385014086e-16 
  243       7.507974097056e-10       2.496471354956e-13       6.896171098292e-12       2.753578833875e-15       7.898650929694e-13       1.813543679687e-13       7.103509219551e-16 
  244       7.489298202987e-10       2.585586423034e-13       7.121190195768e-12       2.776355833561e-15       7.798194853111e-13       1.792131668403e-13       7.440925087185e-16 
  245       7.469857974590e-10       2.677579469493e-13       7.345517268048e-12       2.799135845128e-15       7.699341561069e-13       1.770915263178e-13       7.775516359439e-16 
  246       7.449659947891e-10       2.772465315879e-13       7.569063355120e-12       2.821916431242e-15       7.602082584837e-13       1.749894787322e-13       8.107166630456e-16 
  247       7.428710953981e-10       2.870258044602e-13       7.791738254671e-12       2.844695129730e-15       7.506407301902e-13       1.729070257143e-13       8.435759360100e-16 
  248       7.407018121394e-10       2.970970988086e-13       8.013450516932e-12       2.867469453512e-15       7.412302906010e-13       1.708441377370e-13       8.761177887989e-16 
  249       7.384588878485e-10       3.074616717924e-13       8.234107439527e-12       2.890236890536e-15       7.319754377200e-13       1.688007536575e-13       9.083305447526e-16 
