# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  718       2.636383373955e-10       4.857592877958e-12      -1.638684533999e-11       0.000000000000e+00       1.989807929660e-14       5.222948053944e-15      -5.894720429309e-16 
  719       2.646233860731e-10       4.834735331317e-12      -1.653362111668e-11       0.000000000000e+00       1.979676994175e-14       5.230641009828e-15      -5.864835248347e-16 
  720       2.656228240342e-10       4.811194774367e-12      -1.667620433152e-11       0.000000000000e+00       1.969609232127e-14       5.238020828712e-15      -5.834657990506e-16 
  721       2.666361820447e-10       4.786978835723e-12      -1.681449169482e-11       0.000000000000e+00       1.959603787647e-14       5.245087879068e-15      -5.804211049250e-16 
  722       2.676629869963e-10       4.762096101121e-12      -1.694839267478e-11       0.000000000000e+00       1.949659902091e-14       5.251842346417e-15      -5.773512860833e-16 
  723       2.687027685176e-10       4.736558631835e-12      -1.707787054432e-11       0.000000000000e+00       1.939777260309e-14       5.258283603653e-15      -5.742565164970e-16 
  724       2.697550524530e-10       4.710379498057e-12      -1.720290215848e-11       0.000000000000e+00       1.929955651232e-14       5.264410828225e-15      -5.711365488622e-16 
  725       2.708193586584e-10       4.683571951004e-12      -1.732346444733e-11       0.000000000000e+00       1.920194853857e-14       5.270223209438e-15      -5.679911338230e-16 
  726       2.718952009801e-10       4.656149423572e-12      -1.743953441667e-11       0.000000000000e+00       1.910494637200e-14       5.275719948519e-15      -5.648200199647e-16 
  727       2.729820872329e-10       4.628125531005e-12      -1.755108914865e-11       0.000000000000e+00       1.900854760257e-14       5.280900258680e-15      -5.616229538064e-16 
  728       2.740795191792e-10       4.599514071546e-12      -1.765810580244e-11       0.000000000000e+00       1.891274971954e-14       5.285763365183e-15      -5.583996797943e-16 
  729       2.751869925068e-10       4.570329027109e-12      -1.776056161487e-11       0.000000000000e+00       1.881755011102e-14       5.290308505403e-15      -5.551499402945e-16 
  730       2.763039968080e-10       4.540584563928e-12      -1.785843390110e-11       0.000000000000e+00       1.872294606354e-14       5.294534928891e-15      -5.518734755863e-16 
  731       2.774300155579e-10       4.510295033229e-12      -1.795170005524e-11       0.000000000000e+00       1.862893476157e-14       5.298441897439e-15      -5.485700238550e-16 
  732       2.785645260931e-10       4.479474971881e-12      -1.804033755104e-11       0.000000000000e+00       1.853551328709e-14       5.302028685143e-15      -5.452393211850e-16 
  733       2.797069995899e-10       4.448139103062e-12      -1.812432394250e-11       0.000000000000e+00       1.844267861914e-14       5.305294578469e-15      -5.418811015531e-16 
  734       2.808569010432e-10       4.416302336921e-12      -1.820363686456e-11       0.000000000000e+00       1.835042763335e-14       5.308238876314e-15      -5.384950968207e-16 
  735       2.820136892449e-10       4.383979771233e-12      -1.827825403375e-11       0.000000000000e+00       1.825875710148e-14       5.310860890070e-15      -5.350810367280e-16 
  736       2.831768167623e-10       4.351186692064e-12      -1.834815324879e-11       0.000000000000e+00       1.816766369101e-14       5.313159943689e-15      -5.316386488859e-16 
  737       2.843457299167e-10       4.317938574432e-12      -1.841331239131e-11       0.000000000000e+00       1.807714396464e-14       5.315135373749e-15      -5.281676587699e-16 
  738       2.855198687620e-10       4.284251082966e-12      -1.847370942646e-11       0.000000000000e+00       1.798719437988e-14       5.316786529513e-15      -5.246677897123e-16 
  739       2.866986670634e-10       4.250140072567e-12      -1.852932240359e-11       0.000000000000e+00       1.789781128854e-14       5.318112772996e-15      -5.211387628962e-16 
  740       2.878815522755e-10       4.215621589068e-12      -1.858012945685e-11       0.000000000000e+00       1.780899093636e-14       5.319113479028e-15      -5.175802973476e-16 
  741       2.890679455210e-10       4.180711869898e-12      -1.862610880590e-11       0.000000000000e+00       1.772072946247e-14       5.319788035318e-15      -5.139921099289e-16 
  742       2.902572615696e-10       4.145427344737e-12      -1.866723875656e-11       0.000000000000e+00       1.763302289899e-14       5.320135842518e-15      -5.103739153319e-16 
  743       2.914489088159e-10       4.109784636182e-12      -1.870349770139e-11       0.000000000000e+00       1.754586717060e-14       5.320156314286e-15      -5.067254260708e-16 
  744       2.926422892585e-10       4.073800560407e-12      -1.873486412043e-11       0.000000000000e+00       1.745925809400e-14       5.319848877350e-15      -5.030463524751e-16 
  745       2.938367984781e-10       4.037492127820e-12      -1.876131658181e-11       0.000000000000e+00       1.737319137755e-14       5.319212971574e-15      -4.993364026827e-16 
  746       2.950318256164e-10       4.000876543727e-12      -1.878283374239e-11       0.000000000000e+00       1.728766262078e-14       5.318248050018e-15      -4.955952826329e-16 
  747       2.962267533544e-10       3.963971208993e-12      -1.879939434844e-11       0.000000000000e+00       1.720266731390e-14       5.316953579006e-15      -4.918226960595e-16 
  748       2.974209578907e-10       3.926793720700e-12      -1.881097723628e-11       0.000000000000e+00       1.711820083743e-14       5.315329038185e-15      -4.880183444839e-16 
  749       2.986138089208e-10       3.889361872811e-12      -1.881756133292e-11       0.000000000000e+00       1.703425846168e-14       5.313373920595e-15      -4.841819272078e-16 
  750       2.998046696148e-10       3.851693656827e-12      -1.881912565673e-11       0.000000000000e+00       1.695083534632e-14       5.311087732726e-15      -4.803131413065e-16 
  751       3.009928965963e-10       3.813807262452e-12      -1.881564931810e-11       0.000000000000e+00       1.686792653994e-14       5.308469994587e-15      -4.764116816219e-16 
  752       3.021778399211e-10       3.775721078250e-12      -1.880711152005e-11       0.000000000000e+00       1.678552697956e-14       5.305520239767e-15      -4.724772407553e-16 
  753       3.033588430554e-10       3.737453692307e-12      -1.879349155893e-11       0.000000000000e+00       1.670363149024e-14       5.302238015502e-15      -4.685095090607e-16 
  754       3.045352428545e-10       3.699023892893e-12      -1.877476882503e-11       0.000000000000e+00       1.662223478456e-14       5.298622882734e-15      -4.645081746379e-16 
  755       3.057063695412e-10       3.660450669120e-12      -1.875092280327e-11       0.000000000000e+00       1.654133146222e-14       5.294674416178e-15      -4.604729233249e-16 
  756       3.068715466847e-10       3.621753211606e-12      -1.872193307382e-11       0.000000000000e+00       1.646091600954e-14       5.290392204388e-15      -4.564034386918e-16 
  757       3.080300911785e-10       3.582950913134e-12      -1.868777931278e-11       0.000000000000e+00       1.638098279906e-14       5.285775849814e-15      -4.522994020330e-16 
  758       3.091813132196e-10       3.544063369311e-12      -1.864844129281e-11       0.000000000000e+00       1.630152608906e-14       5.280824968873e-15      -4.481604923610e-16 
  759       3.103245162867e-10       3.505110379231e-12      -1.860389888379e-11       0.000000000000e+00       1.622254002308e-14       5.275539192009e-15      -4.439863863987e-16 
  760       3.114589971185e-10       3.466111946137e-12      -1.855413205346e-11       0.000000000000e+00       1.614401862954e-14       5.269918163758e-15      -4.397767585729e-16 
  761       3.125841025849e-10       3.427087260171e-12      -1.849913125054e-11       0.000000000000e+00       1.606595660204e-14       5.263962179957e-15      -4.355314610050e-16 
  762       3.136994015380e-10       3.388051623907e-12      -1.843892877094e-11       0.000000000000e+00       1.598835165793e-14       5.257674112651e-15      -4.312510672813e-16 
  763       3.148045162124e-10       3.349019469195e-12      -1.837356799413e-11       0.000000000000e+00       1.591120222407e-14       5.251057522213e-15      -4.269363390931e-16 
  764       3.158990656223e-10       3.310005370173e-12      -1.830309305790e-11       0.000000000000e+00       1.583450665984e-14       5.244116023735e-15      -4.225880472126e-16 
  765       3.169826655512e-10       3.271024043722e-12      -1.822754886123e-11       0.000000000000e+00       1.575826325681e-14       5.236853287225e-15      -4.182069715240e-16 
  766       3.180549285430e-10       3.232090349911e-12      -1.814698106703e-11       0.000000000000e+00       1.568247023851e-14       5.229273037802e-15      -4.137939010531e-16 
  767       3.191154638915e-10       3.193219292454e-12      -1.806143610499e-11       0.000000000000e+00       1.560712576009e-14       5.221379055891e-15      -4.093496339980e-16 
  768       3.201638776311e-10       3.154426019151e-12      -1.797096117435e-11       0.000000000000e+00       1.553222790802e-14       5.213175177419e-15      -4.048749777590e-16 
  769       3.211997725273e-10       3.115725822346e-12      -1.787560424671e-11       0.000000000000e+00       1.545777469985e-14       5.204665294012e-15      -4.003707489694e-16 
  770       3.222227480664e-10       3.077134139374e-12      -1.777541406883e-11       0.000000000000e+00       1.538376408387e-14       5.195853353188e-15      -3.958377735253e-16 
  771       3.232324004464e-10       3.038666553011e-12      -1.767044016542e-11       0.000000000000e+00       1.531019393885e-14       5.186743358557e-15      -3.912768866159e-16 
  772       3.242283225672e-10       3.000338791922e-12      -1.756073284197e-11       0.000000000000e+00       1.523706207375e-14       5.177339370011e-15      -3.866889327541e-16 
  773       3.252101040204e-10       2.962166731117e-12      -1.744634318750e-11       0.000000000000e+00       1.516436622740e-14       5.167645503925e-15      -3.820747658066e-16 
  774       3.261773310802e-10       2.924166392395e-12      -1.732732307743e-11       0.000000000000e+00       1.509210406823e-14       5.157665933348e-15      -3.774352490239e-16 
  775       3.271295866936e-10       2.886353944796e-12      -1.720372517631e-11       0.000000000000e+00       1.502027319398e-14       5.147404888204e-15      -3.727712550711e-16 
  776       3.280664504705e-10       2.848745705052e-12      -1.707560294065e-11       0.000000000000e+00       1.494887113142e-14       5.136866655481e-15      -3.680836660577e-16 
  777       3.289874986739e-10       2.811358138039e-12      -1.694301062176e-11       0.000000000000e+00       1.487789533601e-14       5.126055579433e-15      -3.633733735682e-16 
  778       3.298923042106e-10       2.774207857220e-12      -1.680600326845e-11       0.000000000000e+00       1.480734319168e-14       5.114976061773e-15      -3.586412786921e-16 
  779       3.307804366214e-10       2.737311625104e-12      -1.666463672995e-11       0.000000000000e+00       1.473721201050e-14       5.103632561867e-15      -3.538882920544e-16 
  780       3.316514620712e-10       2.700686353689e-12      -1.651896765863e-11       0.000000000000e+00       1.466749903237e-14       5.092029596934e-15      -3.491153338458e-16 
  781       3.325049433392e-10       2.664349104915e-12      -1.636905351280e-11       0.000000000000e+00       1.459820142476e-14       5.080171742236e-15      -3.443233338527e-16 
  782       3.333404398098e-10       2.628317091116e-12      -1.621495255957e-11       0.000000000000e+00       1.452931628243e-14       5.068063631279e-15      -3.395132314881e-16 
  783       3.341575074623e-10       2.592607675466e-12      -1.605672387760e-11       0.000000000000e+00       1.446084062711e-14       5.055709956005e-15      -3.346859758213e-16 
  784       3.349556988614e-10       2.557238372432e-12      -1.589442735991e-11       0.000000000000e+00       1.439277140721e-14       5.043115466991e-15      -3.298425256082e-16 
